edad,peso,altura,horas,objetivo,animo,nivel
31,53,169,3,3,2,1
46,110,157,5,1,3,1
32,48,153,10,0,2,2
61,111,151,10,3,1,1
43,58,186,10,1,2,1
15,77,156,9,0,0,1
34,120,155,9,0,0,1
61,69,196,5,3,1,0
69,61,184,5,0,3,0
31,98,173,1,3,3,0
16,117,175,7,2,1,1
15,48,178,2,2,0,0
21,91,150,7,0,3,1
64,61,198,10,0,2,1
35,45,195,2,2,4,0
48,54,161,2,3,1,0
37,56,199,4,1,4,1
67,86,196,7,1,0,2
20,60,156,6,1,3,2
29,107,166,4,3,4,1
55,107,175,6,3,2,1
31,119,186,5,2,0,1
25,68,185,1,1,3,1
41,97,188,5,3,1,0
58,105,193,6,0,3,1
65,74,157,4,0,0,0
51,90,174,6,2,4,1
67,89,170,7,2,2,1
24,48,178,7,2,1,1
26,88,163,5,3,2,1
69,80,160,10,0,2,1
34,96,180,9,1,4,2
56,65,181,6,0,2,1
40,116,187,9,3,2,1
48,56,168,6,0,0,1
34,116,188,6,1,4,2
37,87,197,5,2,3,1
51,67,170,6,1,2,2
61,61,165,10,2,4,1
67,114,188,7,1,0,1
61,50,171,3,1,4,1
34,107,195,4,0,2,1
40,103,193,2,1,4,0
16,71,200,4,3,4,0
35,56,199,10,2,2,1
24,89,150,10,1,3,2
61,119,153,8,1,0,1
62,79,152,4,3,2,0
26,53,194,1,0,0,0
18,86,154,3,0,1,1
31,53,170,4,1,1,1
15,112,200,3,3,2,0
35,88,159,7,0,3,1
68,84,156,2,3,2,0
26,60,174,7,1,1,2
46,115,152,6,0,0,1
61,67,181,7,0,1,1
51,98,188,1,3,1,0
66,70,197,8,3,4,1
32,96,161,9,1,1,2
24,75,173,3,2,3,1
62,90,187,8,3,2,1
67,78,173,10,2,1,1
53,71,184,3,0,3,1
57,103,194,5,3,3,0
21,48,150,2,0,4,1
60,64,190,4,0,4,0
15,59,161,2,2,0,0
60,84,173,9,3,4,1
68,90,152,8,2,3,1
27,76,178,9,0,0,2
32,90,192,3,0,4,1
25,50,165,2,0,1,0
51,71,189,10,2,4,1
47,53,171,3,2,3,0
67,91,168,9,0,1,1
52,90,158,4,1,1,1
28,84,193,10,3,2,2
44,45,171,10,2,3,1
33,79,197,1,1,0,1
18,102,160,7,1,0,2
25,114,175,4,2,0,1
28,80,177,9,0,4,2
50,82,183,9,2,2,1
17,89,167,2,2,0,0
52,46,178,6,2,3,1
65,73,198,1,1,1,0
40,75,156,6,0,0,1
61,62,191,5,1,3,1
51,58,168,3,1,1,1
30,110,187,10,1,3,2
64,67,194,5,3,0,0
24,90,157,4,2,3,1
25,58,182,5,2,0,1
38,101,180,8,1,2,1
37,63,177,7,0,2,1
61,115,157,9,3,2,1
65,85,156,6,2,0,1
18,59,150,6,2,1,2
51,90,184,5,2,4,1
62,73,195,4,3,4,0
44,49,191,9,1,4,1
44,55,152,9,1,1,2
15,51,186,2,2,4,0
34,109,177,4,1,4,1
61,103,159,10,2,4,1
49,85,166,1,1,4,0
60,67,180,4,1,2,1
24,95,172,7,1,3,2
29,92,167,2,2,4,0
55,103,157,8,3,3,1
70,119,160,7,1,3,1
66,105,176,1,1,0,0
21,91,184,4,1,2,2
39,76,181,6,2,3,1
58,62,181,10,1,3,1
66,68,178,5,1,4,1
29,67,158,9,3,0,2
28,62,172,6,3,0,2
55,81,172,5,2,0,0
66,118,150,10,3,4,1
52,61,189,1,3,3,0
42,111,152,9,1,4,1
43,110,186,4,1,2,1
44,45,180,1,0,2,0
17,115,172,4,0,1,0
18,89,168,10,2,3,1
29,106,198,6,3,0,1
16,75,174,3,1,4,1
19,59,191,8,0,0,1
33,77,174,2,0,1,1
67,78,191,4,0,1,1
63,51,177,7,1,0,1
30,82,158,4,2,2,1
68,49,189,5,3,2,0
49,55,174,4,3,4,0
38,61,163,1,0,2,0
32,70,195,2,0,4,0
64,119,179,2,0,0,0
27,114,150,8,1,1,2
36,115,152,7,1,3,1
33,86,165,3,1,0,1
70,105,158,10,1,2,1
22,93,157,6,0,3,1
43,75,185,3,3,4,1
39,68,182,7,2,1,1
20,104,156,3,2,4,1
29,72,169,2,3,3,1
27,71,184,6,0,4,2
66,96,156,2,0,1,0
20,60,199,3,1,0,1
36,112,175,7,2,3,1
39,68,166,6,3,3,1
62,71,167,7,3,2,1
38,64,190,4,1,1,1
37,89,155,9,3,0,1
57,55,162,10,3,4,1
25,51,162,7,2,0,1
37,70,190,10,2,4,1
53,61,190,5,2,4,0
46,81,175,4,0,0,1
38,85,188,4,3,3,1
42,55,152,7,2,2,1
40,48,193,3,1,0,1
43,72,154,9,1,1,1
55,61,167,5,2,2,1
17,77,176,5,1,4,1
56,110,156,4,1,2,1
21,105,179,8,3,3,1
20,61,163,5,2,2,1
68,80,160,6,3,4,1
55,107,175,5,3,4,0
28,99,167,4,1,4,1
67,62,183,2,3,1,0
29,97,199,9,2,0,2
34,65,165,7,1,4,2
61,98,189,5,2,1,0
66,83,177,1,3,1,0
48,81,163,6,1,4,1
37,114,182,3,2,0,0
25,112,155,2,2,0,0
40,93,200,4,0,0,1
37,109,180,6,2,1,1
67,103,194,6,2,1,1
37,67,155,10,2,1,1
55,120,171,10,2,2,1
54,84,188,2,2,4,0
58,76,172,9,0,1,1
51,104,159,4,3,3,0
60,82,153,9,2,2,1
66,114,195,1,3,4,0
23,48,200,10,0,4,1
32,103,176,4,3,3,1
38,80,179,8,3,0,1
58,77,191,2,3,0,0
53,46,154,9,2,0,1
34,114,152,6,2,2,1
27,102,200,4,2,4,1
42,73,157,4,3,1,0
50,73,173,4,2,3,1
46,62,159,4,0,4,1
60,113,199,3,1,3,1
48,108,188,5,0,3,0
63,52,191,8,0,3,1
51,93,164,4,3,1,0
21,100,161,9,3,2,1
42,94,179,8,0,3,1
60,87,167,3,1,2,1
39,104,175,5,1,2,1
15,94,190,6,0,0,1
24,97,159,8,0,1,1
17,103,150,9,2,4,1
21,91,160,10,3,1,1
68,104,186,4,2,2,0
41,120,188,10,0,4,1
60,70,186,6,1,4,2
54,101,172,9,1,0,1
45,63,186,10,1,2,1
15,115,170,3,0,3,0
37,63,193,3,2,0,0
61,57,181,5,2,2,0
59,50,168,2,1,3,0
26,56,157,2,2,2,1
32,77,168,9,0,4,1
65,53,151,7,3,4,1
61,92,182,9,2,4,1
33,51,154,10,1,1,2
49,70,182,10,0,1,1
15,70,161,7,1,4,1
49,73,175,10,3,0,1
55,111,178,6,2,0,1
47,112,175,4,3,4,0
22,53,180,10,3,4,1
25,46,175,7,2,4,1
34,92,169,5,3,4,1
57,70,172,6,2,3,1
37,108,153,7,1,4,1
67,45,177,2,1,0,0
44,104,158,1,1,4,0
38,84,188,1,2,1,0
50,54,169,5,2,0,0
36,67,155,9,0,2,1
35,61,181,10,3,3,1
16,117,152,3,2,4,0
24,102,174,5,0,2,1
67,62,176,10,3,3,1
53,109,179,1,3,0,0
31,87,185,7,0,0,2
44,98,192,2,1,3,1
41,79,171,5,1,0,1
60,67,176,6,1,0,2
48,101,197,8,0,3,1
64,83,165,2,2,2,0
23,45,170,5,2,4,1
45,93,182,5,2,1,0
63,107,194,6,2,2,1
25,79,194,1,1,4,1
34,119,181,5,0,2,1
51,75,178,7,0,3,1
63,64,170,1,3,3,0
53,81,151,1,1,2,0
37,85,185,4,2,4,1
36,101,163,9,2,4,1
35,97,170,7,3,3,1
32,57,151,10,2,4,2
35,69,160,5,3,3,1
51,72,150,8,0,3,1
44,105,158,8,3,1,1
68,63,165,2,2,3,0
54,120,155,1,3,3,0
65,62,179,1,0,3,0
31,68,198,6,3,0,1
17,58,192,3,0,1,0
31,61,185,7,3,4,1
70,56,193,5,1,3,1
25,61,162,9,1,4,2
48,99,163,3,0,0,0
20,47,181,5,1,1,1
35,112,158,2,0,3,0
58,104,165,8,3,2,1
38,113,199,7,0,2,1
25,107,198,9,2,0,1
19,45,196,3,3,0,1
32,94,159,5,0,3,1
28,77,173,9,0,1,2
68,67,157,6,0,3,1
59,72,162,3,2,2,0
40,70,167,6,2,4,1
20,114,166,4,1,1,1
15,105,155,10,1,4,1
48,69,181,7,0,1,1
41,72,169,6,3,1,1
31,71,192,2,0,0,0
29,60,169,3,3,2,1
56,95,154,9,0,0,1
30,46,161,7,0,2,1
49,47,177,4,3,4,0
25,59,164,10,2,4,2
43,103,154,5,2,0,0
16,108,156,3,3,2,0
28,108,165,5,1,1,1
35,79,199,7,0,3,1
37,88,171,2,1,0,0
43,108,153,6,0,4,1
20,67,172,6,3,3,2
35,57,158,9,0,0,2
54,73,174,8,1,1,2
44,66,190,8,2,1,1
50,81,174,3,0,0,1
30,99,188,3,2,3,1
52,104,171,4,2,1,0
39,113,181,5,3,3,0
38,61,158,4,3,3,1
54,113,199,4,0,2,0
32,96,153,4,1,3,1
19,50,174,6,3,0,1
34,65,173,9,2,0,2
15,63,173,10,2,4,1
22,54,189,5,2,3,1
55,50,150,3,0,2,1
39,110,177,7,0,1,1
43,51,152,9,2,1,1
30,90,200,4,0,4,1
30,56,175,8,1,4,2
34,89,151,9,0,0,1
66,118,179,5,0,0,0
27,61,193,7,2,2,1
50,85,157,6,2,2,1
20,55,183,4,2,1,1
42,96,174,4,3,2,0
29,59,155,6,2,1,2
60,94,158,2,1,0,0
21,60,160,7,3,3,2
32,65,151,9,1,0,2
44,105,200,1,2,0,0
66,100,152,6,3,0,1
43,75,179,6,1,2,2
55,111,161,6,0,0,1
22,55,196,9,3,3,1
29,53,171,8,2,0,1
37,51,153,9,3,4,1
58,111,163,2,2,4,0
20,111,173,6,2,1,1
28,62,186,7,2,2,1
18,64,167,6,0,2,2
62,113,172,2,2,2,0
63,77,175,6,2,1,1
16,63,200,3,2,4,0
38,81,198,4,0,1,1
38,67,168,7,3,1,1
29,69,179,3,3,0,1
18,74,200,9,0,0,1
29,107,152,6,0,2,1
69,51,182,8,1,1,1
24,45,166,9,1,3,2
50,85,150,4,0,0,0
59,91,171,6,1,1,1
35,50,159,6,1,3,2
26,47,158,10,0,4,1
23,93,167,4,1,3,1
34,46,188,6,3,2,1
29,77,179,4,0,0,1
45,83,167,8,0,3,1
50,55,182,10,1,2,1
36,79,163,6,0,3,1
69,78,175,7,1,2,2
56,92,181,9,2,0,1
27,64,172,9,3,0,2
21,57,157,1,1,0,1
47,119,159,3,1,4,1
41,50,176,1,2,0,0
19,60,193,4,3,1,1
56,64,166,1,0,3,0
41,99,180,6,1,2,1
49,50,174,8,2,3,1
42,101,160,9,3,4,1
62,119,150,1,2,3,0
50,116,153,6,0,4,1
41,95,186,5,0,2,0
61,45,171,9,1,0,1
61,68,193,9,3,1,1
35,120,172,9,3,1,1
35,101,192,10,3,3,1
26,54,150,5,1,3,2
25,108,190,2,0,3,0
17,45,155,3,0,4,0
50,74,179,1,2,1,0
44,108,162,7,3,2,1
36,59,174,5,0,1,0
27,107,183,2,0,0,0
39,106,196,2,1,1,0
20,74,172,6,1,1,2
49,106,177,9,0,2,1
27,81,173,7,1,4,2
16,62,169,4,0,0,1
45,48,173,7,3,2,1
51,116,152,3,3,0,0
50,81,150,5,0,4,0
62,60,194,9,2,4,1
59,65,188,5,1,0,1
67,107,160,3,0,3,0
64,79,170,5,3,0,0
23,78,174,2,0,2,1
22,79,199,4,2,0,1
60,86,172,9,2,0,1
70,100,195,4,1,3,1
21,98,174,2,2,0,0
65,91,154,1,0,1,0
66,54,169,1,3,4,0
50,99,184,3,1,3,1
42,52,184,6,2,0,1
49,80,155,7,3,1,1
22,74,187,10,0,4,2
39,68,185,5,1,3,1
19,80,200,1,1,4,1
63,85,170,10,1,1,1
59,92,192,3,3,2,1
46,117,197,8,3,3,1
46,45,169,8,3,1,1
51,85,160,3,3,1,0
48,62,187,5,0,3,0
28,103,170,7,2,0,1
26,106,177,9,1,2,2
56,78,153,8,3,4,1
16,69,199,4,0,0,0
22,73,199,3,3,4,1
49,88,185,3,0,4,1
32,104,196,10,3,1,1
19,53,164,10,2,3,1
58,105,175,7,2,1,1
48,103,168,4,3,2,0
31,110,150,10,1,4,2
43,86,188,10,2,2,1
50,46,181,9,0,0,1
57,107,175,3,0,1,0
49,83,156,3,2,2,0
44,114,188,6,0,2,1
61,97,191,2,1,4,1
47,94,154,7,2,4,1
45,63,156,7,3,0,1
53,80,182,5,0,1,1
20,75,181,10,0,4,2
26,112,163,9,1,1,2
61,63,165,2,3,2,0
70,52,158,9,2,2,1
59,52,174,6,2,2,1
40,108,167,3,0,4,0
60,95,186,1,3,0,0
62,73,162,2,2,3,0
30,95,184,7,2,2,1
30,57,171,9,1,3,2
45,119,193,10,2,4,1
63,76,181,3,1,4,1
46,61,186,8,3,4,1
43,108,167,6,1,1,1
51,74,179,3,2,2,1
32,45,150,7,0,3,2
64,105,166,10,0,1,1
57,99,195,1,2,3,0
34,118,160,6,0,4,1
18,58,151,7,0,1,2
58,59,166,8,1,1,2
23,72,152,10,2,1,1
51,104,186,7,1,2,1
27,49,154,9,0,4,2
45,86,153,6,1,0,1
51,77,187,1,1,0,1
68,83,178,4,3,2,1
47,57,159,5,3,2,1
16,62,154,1,3,1,0
20,105,154,7,1,2,2
48,66,190,10,2,1,1
43,117,186,9,2,3,1
35,102,167,10,0,1,1
27,120,162,3,2,3,1
49,102,169,1,0,3,0
54,101,167,1,1,0,0
28,118,194,6,2,0,1
31,71,153,7,0,0,1
69,97,194,5,1,0,1
38,97,190,8,2,0,1
65,61,164,5,2,1,1
19,75,162,10,0,4,1
52,69,190,9,1,1,1
25,51,182,4,2,2,1
46,120,169,8,1,4,1
49,92,168,2,1,4,0
40,74,197,9,3,1,1
17,114,196,7,0,2,1
60,97,164,6,3,3,1
51,90,150,3,1,0,1
26,46,200,7,1,2,2
27,49,158,10,2,4,1
40,80,167,8,0,0,1
64,116,152,4,3,4,0
17,62,151,9,2,4,1
35,69,176,7,0,3,2
66,113,191,1,1,1,0
51,81,162,3,2,2,0
58,56,154,4,0,1,1
30,75,151,7,3,1,1
38,81,183,1,2,3,0
66,53,171,5,0,0,0
43,99,165,3,3,4,0
17,120,180,9,2,2,1
44,85,192,8,2,1,1
54,65,198,4,0,0,0
69,104,176,6,2,3,1
53,115,164,2,1,4,0
40,117,159,7,2,0,1
26,93,158,1,3,2,0
27,61,190,2,0,4,0
55,71,156,4,2,4,0
50,52,186,5,1,3,1
34,85,158,7,3,0,1
66,115,180,2,1,2,0
24,71,197,6,0,0,1
63,45,173,7,2,4,1
17,85,168,4,3,1,0
57,55,187,8,1,3,1
64,59,181,6,0,2,1
22,95,175,2,0,1,0
25,120,171,9,3,2,1
27,84,188,10,3,0,2
36,106,150,7,3,4,1
62,93,188,5,0,1,1
59,109,159,2,3,1,0
45,112,199,9,0,3,1
44,77,167,10,1,3,1
27,52,174,10,3,2,1
41,106,200,10,0,3,1
34,49,197,8,1,1,2
37,106,194,3,1,3,1
59,57,178,3,0,2,0
23,91,177,9,3,3,1
18,63,177,2,1,3,1
49,103,154,3,1,4,1
18,74,151,8,3,2,1
33,86,168,4,0,3,1
62,62,151,2,2,2,0
44,87,162,1,1,4,0
42,96,177,8,3,3,1
30,103,154,8,0,3,1
15,116,152,7,0,0,1
25,69,155,10,1,0,2
64,76,199,1,0,4,0
52,60,185,3,3,4,0
66,58,186,4,0,1,0
51,114,161,10,2,0,1
17,114,164,2,3,0,0
52,81,184,9,0,0,1
53,91,187,10,1,0,2
32,47,158,10,1,4,2
38,98,194,2,0,2,0
69,51,177,2,3,4,0
58,76,174,2,1,1,1
30,97,177,10,0,0,1
47,103,156,8,1,2,1
67,108,189,3,0,3,0
20,111,154,6,1,4,2
23,120,164,1,0,0,0
37,116,197,3,0,3,0
30,90,161,3,3,2,1
22,102,165,5,3,2,1
62,46,152,3,1,1,1
61,79,179,7,2,4,1
15,113,153,7,0,4,1
56,79,169,4,2,0,0
16,50,172,9,2,1,1
19,50,175,2,1,4,1
16,73,187,7,2,1,1
66,49,179,9,2,3,1
33,51,164,5,1,3,1
55,119,166,6,0,3,1
66,57,154,5,1,0,1
29,82,161,9,1,3,2
17,108,154,6,1,0,1
61,63,160,10,3,0,1
64,114,195,6,3,4,1
47,92,176,9,2,4,1
38,45,193,3,2,0,0
69,56,200,5,1,1,1
52,115,157,6,1,1,1
65,77,171,2,2,2,0
31,55,150,3,0,1,1
57,68,196,5,2,4,0
38,81,180,8,3,0,1
67,72,163,3,3,2,0
23,109,196,10,1,1,2
37,113,199,7,2,2,1
25,61,174,1,0,2,1
37,115,154,2,2,2,0
41,85,192,2,2,4,0
32,59,174,4,2,1,1
49,98,157,8,3,3,1
16,98,176,5,1,2,1
48,92,194,7,1,1,2
24,49,192,10,1,4,2
18,79,157,6,1,4,2
65,70,189,3,2,2,0
49,118,184,2,1,1,0
66,99,157,6,1,4,1
19,57,153,6,1,3,2
40,73,151,6,0,1,1
62,58,190,2,0,0,0
39,112,192,5,1,4,1
33,103,193,2,1,2,1
25,112,178,4,2,1,1
70,107,195,4,3,2,0
42,75,186,3,2,4,1
65,84,173,7,0,0,1
46,101,164,6,0,3,1
36,58,174,8,2,1,1
48,74,197,7,0,0,1
46,81,199,7,1,2,2
42,86,189,8,0,1,1
34,90,173,10,2,0,1
20,54,199,4,0,1,1
16,45,166,1,0,3,0
46,83,159,4,1,3,1
24,88,181,3,3,2,1
63,120,178,4,3,0,0
25,77,165,8,3,0,1
67,89,153,9,3,0,1
65,95,196,8,1,4,2
55,68,183,9,0,2,1
44,87,194,4,2,4,1
20,88,157,2,1,0,1
68,56,194,10,1,2,1
30,120,154,7,1,2,2
42,63,192,7,0,3,1
29,119,195,8,2,3,1
52,54,181,10,2,1,1
40,94,192,5,3,1,1
36,62,190,4,2,2,0
24,90,194,9,1,1,2
43,101,174,1,3,0,0
16,80,190,10,1,2,2
15,60,162,7,0,4,1
58,107,177,3,3,4,0
30,90,174,8,2,3,1
70,106,194,2,0,2,0
38,87,193,9,0,2,1
31,117,169,8,0,1,1
16,84,160,6,1,1,1
35,102,198,5,0,4,1
68,55,157,7,0,0,1
65,48,150,3,3,2,1
24,55,169,10,3,0,1
51,120,170,1,3,3,0
15,69,192,6,2,4,1
67,89,156,7,2,4,1
53,60,184,9,2,2,1
55,112,189,4,2,4,0
35,89,175,6,1,1,2
55,117,183,4,1,0,1
40,67,177,10,0,1,1
58,79,160,1,3,2,0
17,62,157,3,2,0,1
59,65,199,7,0,4,1
51,84,186,2,0,0,0
55,51,197,6,3,0,1
39,58,181,5,0,2,0
19,91,165,2,2,4,0
41,81,181,5,2,3,1
27,103,190,7,3,2,1
38,90,186,7,2,4,1
47,53,185,6,1,2,1
27,73,195,10,2,2,1
20,91,165,2,3,2,0
59,109,167,2,2,1,0
70,81,178,8,3,4,1
43,61,178,10,1,1,1
70,52,159,9,2,2,1
64,54,177,7,2,4,1
15,84,171,8,2,1,1
44,73,179,1,2,1,0
68,110,165,1,3,3,0
16,58,150,5,1,3,1
34,64,161,9,2,3,2
28,58,160,10,0,0,2
20,88,167,5,0,1,1
39,56,192,4,1,3,1
20,46,171,6,1,1,2
49,95,161,6,1,4,1
49,78,159,6,0,4,1
66,52,178,3,2,0,0
27,73,190,2,2,4,1
60,82,178,9,3,0,1
55,77,173,7,0,4,1
43,48,179,8,2,0,1
23,51,154,4,0,1,1
69,96,159,1,3,2,0
59,110,183,6,3,0,1
36,72,168,2,1,2,1
60,59,185,9,0,0,1
34,50,177,2,3,2,0
62,75,199,7,0,3,1
44,77,176,8,2,0,1
62,93,176,2,2,2,0
34,80,194,6,1,2,2
69,101,164,8,1,0,1
43,116,159,10,3,4,1
54,99,153,6,3,1,1
63,73,171,10,3,1,1
24,53,157,5,1,4,2
67,117,172,2,1,0,0
47,95,194,10,0,3,1
18,117,188,9,1,2,2
57,82,178,2,0,0,0
53,92,152,4,2,2,0
60,78,150,6,1,4,1
49,68,175,3,0,3,1
26,105,169,5,0,2,1
50,70,197,5,2,4,0
34,90,150,4,2,0,1
64,76,192,1,3,3,0
53,46,192,1,3,0,0
15,112,151,6,2,1,1
54,86,179,3,3,1,1
70,59,157,5,3,0,1
20,56,197,9,3,0,1
49,46,188,1,3,3,0
42,69,192,9,0,1,1
61,76,159,3,1,2,1
40,85,178,8,1,2,2
58,53,154,2,0,4,0
35,117,152,1,2,1,0
44,77,169,7,1,2,2
35,109,155,4,3,0,1
43,114,189,7,2,2,1
18,68,173,10,1,4,2
48,103,169,9,1,2,1
55,78,184,10,0,1,1
53,104,153,5,2,1,0
64,48,175,7,2,2,1
55,120,188,7,1,2,1
17,108,155,5,1,1,1
39,72,181,1,1,1,1
39,99,175,1,2,0,0
16,61,191,8,0,2,1
61,78,190,5,1,3,1
41,93,183,5,1,1,1
30,48,191,4,2,4,1
66,108,163,1,0,0,0
28,46,192,6,1,2,2
21,75,159,7,3,2,1
65,113,152,2,2,2,0
45,74,167,2,3,0,0
66,63,152,3,2,3,0
50,72,181,10,1,2,2
31,99,173,5,1,3,1
16,104,163,6,0,0,1
66,80,179,1,3,2,0
22,55,182,2,1,0,1
70,82,173,10,1,0,1
53,93,167,8,2,3,1
28,94,177,3,2,3,1
49,56,171,6,1,2,1
61,60,169,9,0,0,1
67,102,172,9,3,0,1
63,113,193,8,2,3,1
47,105,173,9,3,0,1
69,116,182,4,2,1,0
33,105,197,7,2,3,1
19,50,191,2,3,2,0
42,108,176,8,0,2,1
65,85,167,1,1,3,0
39,75,182,8,2,4,1
38,73,195,4,0,3,0
42,77,174,3,3,0,1
24,46,162,10,2,4,1
67,65,200,8,1,1,1
17,111,152,9,2,3,1
58,75,180,6,3,0,1
35,45,159,5,1,4,1
62,77,165,2,1,4,0
55,108,169,1,1,4,0
22,119,189,2,3,3,0
31,66,180,3,2,3,1
24,79,172,7,3,3,2
40,62,184,4,2,0,0
70,116,168,3,3,3,0
68,48,159,10,3,3,1
26,99,164,3,2,0,1
66,56,167,6,2,0,1
49,111,152,2,1,2,0
47,97,160,8,3,0,1
69,74,151,8,3,4,1
54,67,171,5,0,3,1
49,65,199,6,0,4,1
49,110,189,6,3,1,1
26,79,169,8,3,2,1
22,46,158,6,2,2,1
70,67,163,7,1,4,2
56,110,190,5,1,1,1
15,78,172,3,2,3,1
57,73,165,9,3,4,1
41,52,194,5,3,3,0
53,93,180,3,1,3,1
32,52,179,6,1,0,2
69,46,177,4,0,2,0
62,67,163,5,3,3,1
19,50,181,7,0,4,1
64,119,155,9,0,3,1
69,97,191,10,1,4,2
51,57,157,2,0,4,0
22,56,163,7,3,1,2
69,76,188,3,0,3,1
70,92,168,3,0,0,0
51,86,182,6,1,4,2
34,57,160,8,3,4,2
55,99,185,4,0,4,0
27,96,165,5,1,2,1
33,71,169,2,2,1,1
70,72,151,7,1,2,1
48,111,161,5,0,3,0
45,120,181,5,1,4,1
69,69,186,9,3,2,1
56,56,182,1,3,2,0
51,62,189,6,0,1,1
65,109,191,3,3,3,0
15,53,158,9,3,2,1
50,102,150,9,0,2,1
16,92,195,1,0,0,0
20,107,162,7,0,1,1
19,84,178,5,0,1,1
24,111,163,6,0,1,1
42,52,160,10,0,2,1
46,96,192,7,3,2,1
52,58,183,7,0,1,1
22,76,200,8,3,1,1
20,117,156,8,3,3,1
50,98,151,2,1,1,0
65,82,169,3,2,2,0
70,114,196,9,3,1,1
43,70,154,10,1,0,1
24,65,186,6,3,2,1
48,96,195,8,1,1,2
27,58,196,6,1,0,2
62,100,168,5,0,4,0
34,104,177,7,2,4,1
27,120,175,6,1,4,2
70,47,192,5,1,3,1
32,78,167,1,1,3,1
21,69,163,7,1,4,2
17,54,161,6,3,3,1
58,45,181,9,0,2,1
21,69,150,2,0,0,0
16,52,170,6,2,1,1
55,117,192,3,2,2,0
53,76,179,3,3,4,1
18,58,193,6,2,3,1
35,56,194,3,3,3,1
41,110,189,2,1,1,0
15,120,165,8,0,1,1
33,48,178,3,1,1,1
28,84,167,5,0,4,1
36,53,170,3,1,3,1
20,118,200,10,0,4,1
53,93,187,1,2,3,0
29,108,177,5,0,1,1
25,119,193,3,0,3,1
38,79,185,1,3,2,0
43,94,195,1,1,2,1
69,77,162,8,0,2,1
56,114,163,5,0,2,0
68,89,179,8,1,0,1
70,58,174,9,3,3,1
31,81,189,4,2,3,1
62,64,168,6,0,3,1
19,63,187,6,2,1,1
31,47,158,6,0,0,1
47,75,157,5,0,3,0
48,88,164,6,3,4,1
51,113,187,1,0,4,0
56,101,172,1,0,1,0
67,99,194,2,3,1,0
25,104,168,2,1,3,1
64,106,150,5,3,4,0
23,58,192,8,3,2,1
42,55,190,4,3,1,0
20,51,188,5,0,0,1
29,111,176,1,1,3,1
70,112,166,3,2,1,0
56,80,151,7,1,1,1
30,102,199,10,1,1,2
51,103,160,5,3,3,0
32,110,183,5,2,3,1
18,57,158,2,3,4,1
19,96,194,9,1,1,2
31,77,168,10,0,4,1
40,58,153,8,1,4,2
19,89,174,1,3,1,0
19,70,150,9,3,3,1
32,79,192,10,0,4,2
60,60,165,9,0,4,1
16,95,187,4,3,0,0
21,75,172,3,3,3,1
34,63,180,2,2,4,0
32,79,172,8,2,3,2
28,56,200,4,0,2,1
40,101,192,5,3,4,0
22,84,199,10,1,3,2
68,73,168,8,3,2,1
20,106,186,7,2,2,1
69,47,150,6,1,2,2
36,82,186,10,3,1,1
55,49,158,9,2,2,1
38,55,177,10,1,1,1
59,46,195,9,2,0,1
39,103,193,6,2,4,1
16,114,183,9,2,1,1
17,102,198,1,1,2,1
66,109,166,7,2,4,1
50,102,190,8,0,2,1
17,62,193,10,3,2,1
65,64,178,10,0,2,1
55,95,151,4,2,3,0
17,97,168,6,0,1,1
48,52,181,4,1,2,1
18,112,154,10,1,1,2
69,117,187,6,0,2,1
50,72,176,2,2,3,0
64,101,175,7,0,3,1
48,67,183,10,0,1,1
35,115,176,2,1,3,1
52,95,195,3,2,2,1
16,57,185,8,3,4,1
32,69,188,4,3,3,1
69,95,164,3,0,3,0
26,103,161,5,3,0,1
68,110,171,8,1,3,1
59,61,189,9,2,1,1
51,71,193,4,0,1,0
68,79,169,3,3,0,0
69,45,195,10,0,2,1
62,49,169,1,3,1,0
54,94,191,1,2,4,0
25,103,163,10,1,0,2
47,77,191,8,1,4,2
24,119,169,9,2,1,1
70,55,185,3,3,3,0
19,64,188,2,3,3,0
58,54,164,6,1,4,2
66,68,154,4,2,4,0
52,120,185,1,2,4,0
57,116,184,8,1,2,1
63,81,197,9,0,1,1
47,119,187,8,2,1,1
42,74,182,8,1,4,2
61,81,185,7,3,0,1
31,53,162,9,1,0,2
62,87,192,7,0,0,1
39,114,168,2,0,0,0
18,92,188,10,2,1,2
22,55,189,5,0,3,1
42,104,152,4,1,2,1
16,80,171,4,2,0,0
42,109,176,7,2,3,1
19,81,169,4,2,1,1
68,67,189,7,3,2,1
56,68,186,5,2,4,0
25,97,153,3,1,0,1
41,79,175,3,1,4,1
32,111,161,5,0,3,1
50,59,182,9,2,3,1
24,50,150,9,0,3,2
60,118,154,1,3,4,0
17,59,200,5,1,0,1
38,47,158,5,1,3,1
21,74,191,10,3,2,2
33,72,160,3,2,1,1
29,82,190,6,3,1,2
70,58,175,8,2,4,1
37,76,176,9,3,1,1
36,46,175,4,0,4,0
24,116,169,1,0,0,0
35,78,196,10,3,4,2
48,55,160,2,3,4,0
27,72,197,9,2,1,1
59,111,198,5,2,2,0
45,49,174,3,1,1,1
65,90,191,3,2,0,1
62,56,195,9,1,4,1
61,90,153,9,0,3,1
66,70,166,1,2,2,0
23,49,188,5,0,0,1
43,113,200,8,1,3,1
31,119,151,9,0,2,1
70,84,199,6,0,1,1
39,94,177,7,2,2,1
56,116,162,4,3,3,0
52,116,187,10,3,1,1
39,65,191,7,1,2,1
67,56,172,9,3,0,1
16,118,166,1,2,4,0
70,66,179,1,3,2,0
